wall_time,trial_time,frame,sequence_nr,type,start_stop
1499684624.637809,37.134246000000005,39333.0,10.0,LR,False
1499684630.77135,43.267786,39409.0,10.0,UR,True
1499684635.9764802,48.472916999999995,39473.0,10.0,UR,False
1499684639.534819,52.031256,39517.0,10.0,UR,True
1499684648.3820815,60.87851800000001,39626.0,10.0,UR,False
1499684648.7688794,61.265316000000006,39631.0,10.0,UR,True
1499684652.11426,64.610697,39672.0,10.0,UR,False
1499684652.7440925,65.24052900000001,39680.0,10.0,UR,True
1499684659.809473,72.30591,39767.0,10.0,UR,False
1499684660.7020311,73.198468,39778.0,10.0,UR,True
1499684669.6806724,82.177109,39889.0,10.0,UR,False
1499684670.594283,83.09071999999999,39900.0,10.0,UR,True
1499684675.6939585,88.190395,39963.0,10.0,UR,False
1499684677.1353786,89.631815,39981.0,10.0,UR,True
1499684681.5507562,94.04669100000001,40035.0,10.0,UR,False
1499684686.4679582,98.963885,40096.0,10.0,LR,True
1499684686.7061212,99.202557,40099.0,10.0,LR,False
1499684688.0152304,100.511667,40115.0,10.0,LR,True
1499684693.7900155,106.286452,40186.0,10.0,LR,False
1499684741.2678206,153.763757,40772.0,10.0,LR,True
1499684742.0838294,154.580266,40782.0,10.0,LR,False
1499684888.5813775,301.077814,42589.0,10.0,TR,False
1499685688.0179224,0.0,42830.0,11.0,TR,True
1499685696.7819526,8.76403,42974.0,11.0,UL,True
1499685697.0249689,9.007047,42978.0,11.0,UL,False
1499685698.9263015,10.908379,43009.0,11.0,UL,True
1499685700.548028,12.530106,43036.0,11.0,UL,False
1499685702.0457985,14.027876000000001,43060.0,11.0,UL,True
1499685703.1217194,15.103797,43078.0,11.0,UL,False
1499685749.198344,61.180422,43835.0,11.0,LR,True
1499685751.8703356,63.851911,43879.0,11.0,LR,False
1499685757.9019039,69.88398199999999,43978.0,11.0,UL,True
1499685758.3203535,70.302431,43985.0,11.0,UL,False
1499685759.0899367,71.072014,43998.0,11.0,UL,True
1499685760.0657892,72.04786700000001,44014.0,11.0,UL,False
1499685764.257676,76.239754,44083.0,11.0,UL,True
1499685767.00614,78.988218,44128.0,11.0,UL,False
1499685772.400518,84.382595,44217.0,11.0,LR,True
1499685772.6218352,84.603913,44220.0,11.0,LR,False
1499685772.7341366,84.71621400000001,44222.0,11.0,LR,True
1499685773.0862546,85.068332,44228.0,11.0,LR,False
1499685774.1937573,86.17583499999999,44246.0,11.0,LR,True
1499685774.4461153,86.42819300000001,44250.0,11.0,LR,False
1499685775.096809,87.078887,44261.0,11.0,LR,True
1499685775.651906,87.633984,44270.0,11.0,LR,False
1499685803.7780025,115.76008,44733.0,11.0,LR,True
1499685803.971876,115.95395400000001,44736.0,11.0,LR,False
1499685804.2219374,116.20401499999998,44740.0,11.0,LR,True
1499685804.5125124,116.49458999999999,44745.0,11.0,LR,False
1499685804.6398065,116.62188400000001,44747.0,11.0,LR,True
1499685804.7020516,116.684129,44748.0,11.0,LR,False
1499685813.6463428,125.62841999999999,44895.0,11.0,UL,True
1499685813.8221564,125.80423400000001,44898.0,11.0,UL,False
1499685815.0284078,127.010485,44918.0,11.0,UL,True
1499685816.462191,128.444269,44941.0,11.0,UL,False
1499685834.1138275,146.09590500000002,45232.0,11.0,LR,True
1499685834.6211414,146.603219,45240.0,11.0,LR,False
1499685841.7262824,153.70836,45357.0,11.0,LR,True
1499685842.4662633,154.448341,45369.0,11.0,LR,False
1499685853.5820086,165.564086,45552.0,11.0,UL,True
1499685854.0166905,165.99876799999998,45559.0,11.0,UL,False
1499685854.5476925,166.529267,45568.0,11.0,UL,True
1499685856.5477822,168.529356,45601.0,11.0,UL,False
1499685866.0142267,177.996304,45756.0,11.0,LR,True
1499685866.4166028,178.398681,45763.0,11.0,LR,False
1499685912.7022214,224.684299,46523.0,11.0,UL,True
1499685913.0417595,225.02383700000001,46529.0,11.0,UL,False
1499685923.0122664,234.99434399999998,46693.0,11.0,LR,True
1499685924.9257126,236.90778999999998,46724.0,11.0,LR,False
1499685928.4351773,240.41725499999998,46782.0,11.0,LR,True
1499685929.2945135,241.27659100000002,46796.0,11.0,LR,False
1499685932.7498744,244.731952,46853.0,11.0,UL,True
1499685933.0611534,245.043231,46858.0,11.0,UL,False
1499685938.831851,250.813929,46953.0,11.0,LR,True
1499685938.941669,250.92374700000002,46955.0,11.0,LR,False
1499685939.4486575,251.430735,46963.0,11.0,LR,True
1499685939.677897,251.65997400000003,46967.0,11.0,LR,False
1499685945.2138429,257.19592,47058.0,11.0,UL,True
1499685945.6964881,257.678565,47066.0,11.0,UL,False
1499685947.282168,259.264246,47092.0,11.0,UL,True
1499685949.5419679,261.524046,47129.0,11.0,UL,False
1499685967.0295687,279.011646,47417.0,11.0,LR,True
1499685967.2656221,279.247699,47421.0,11.0,LR,False
1499685989.0543857,301.03646299999997,47779.0,11.0,UL,True
1499685989.949974,301.932052,47793.0,11.0,UL,False
1499685993.37454,305.35661699999997,47850.0,11.0,TR,False
1499686592.701821,0.0,48228.0,12.0,TR,True
1499686596.7185018,4.01668,48285.0,12.0,LL,True
1499686597.069844,4.368023,48290.0,12.0,LL,False
1499686628.1315804,35.429759000000004,48728.0,12.0,LL,True
1499686631.2699022,38.568081,48772.0,12.0,LL,False
1499686640.4152966,47.713475,48901.0,12.0,UL,True
1499686640.6878052,47.985983000000004,48905.0,12.0,UL,False
1499686642.7823994,50.080077,48934.0,12.0,LL,True
1499686643.1688387,50.467017,48940.0,12.0,LL,False
1499686671.4893453,78.787524,49339.0,12.0,LL,True
1499686672.9627476,80.260926,49360.0,12.0,LL,False
1499686674.1634572,81.461636,49377.0,12.0,LL,True
1499686674.5280516,81.82623000000001,49382.0,12.0,LL,False
1499686674.5576262,81.855805,49382.0,12.0,LL,True
1499686676.0948956,83.393074,49404.0,12.0,LL,False
1499686677.2803528,84.57853100000001,49421.0,12.0,UL,True
1499686677.6533518,84.95153,49426.0,12.0,UL,False
1499686678.867245,86.165423,49443.0,12.0,UL,True
1499686680.8501391,88.148317,49471.0,12.0,UL,False
1499686682.478778,89.776957,49494.0,12.0,UL,True
1499686750.3505225,157.648701,50451.0,12.0,UL,False
1499686758.57395,165.872129,50567.0,12.0,LL,True
1499686759.4448671,166.743046,50578.0,12.0,LL,False
1499686763.8488307,171.147009,50640.0,12.0,LL,True
1499686765.3930488,172.691227,50662.0,12.0,LL,False
1499686785.2493315,192.54751000000002,50942.0,12.0,UL,True
1499686785.9511392,193.249318,50952.0,12.0,UL,False
1499686788.3066962,195.604875,50985.0,12.0,UL,True
1499686788.803173,196.101352,50992.0,12.0,UL,False
1499686790.351015,197.649194,51014.0,12.0,UL,True
1499686790.6700518,197.96823,51018.0,12.0,UL,False
1499686791.3474822,198.64566100000002,51028.0,12.0,UL,True
1499686791.7901967,199.088022,51034.0,12.0,UL,False
1499686796.3190336,203.61721200000002,51098.0,12.0,UL,True
1499686799.0958893,206.394068,51137.0,12.0,UL,False
1499686814.3247945,221.622973,51352.0,12.0,LL,True
1499686814.5581741,221.85635200000002,51355.0,12.0,LL,False
1499686818.9324114,226.23058999999998,51417.0,12.0,LL,True
1499686820.719134,228.017312,51442.0,12.0,LL,False
1499686821.7030456,229.00122400000004,51456.0,12.0,LL,True
1499686821.790695,229.088873,51457.0,12.0,LL,False
1499686821.9928482,229.291027,51460.0,12.0,LL,True
1499686862.7978404,270.096019,52035.0,12.0,LL,False
1499686864.907486,272.205664,52065.0,12.0,LL,True
1499686866.1131606,273.411339,52082.0,12.0,LL,False
1499686900.355886,307.654065,52563.0,12.0,TR,False
1499687426.8827822,0.0,52833.0,13.0,TR,True
1499687428.6239302,1.741148,52857.0,13.0,LR,True
1499687430.158329,3.275546,52879.0,13.0,LR,False
1499687431.021586,4.138803,52891.0,13.0,LR,True
1499687432.3778045,5.4950220000000005,52910.0,13.0,LR,False
1499687435.117834,8.235051,52949.0,13.0,LL,True
1499687435.374248,8.491465999999999,52952.0,13.0,LL,False
1499687443.7609324,16.87815,53070.0,13.0,LR,True
1499687444.9905665,18.107784,53087.0,13.0,LR,False
1499687445.6819632,18.799181,53097.0,13.0,LR,True
1499687449.2616382,22.378856,53147.0,13.0,LR,False
1499687450.4992065,23.616424,53165.0,13.0,LR,True
1499687452.4976294,25.614847,53193.0,13.0,LR,False
1499687453.1362028,26.252917999999998,53202.0,13.0,LR,True
1499687454.269897,27.387114,53218.0,13.0,LR,False
1499687454.413708,27.530925,53220.0,13.0,LR,True
1499687456.390094,29.507312,53248.0,13.0,LR,False
1499687462.4200704,35.537288000000004,53333.0,13.0,LL,True
1499687463.8491294,36.966347,53353.0,13.0,LL,False
1499687464.4936378,37.610855,53362.0,13.0,LL,True
1499687466.9815116,40.098729,53397.0,13.0,LL,False
1499687468.5285885,41.645806,53419.0,13.0,LR,True
1499687469.021831,42.139049,53426.0,13.0,LR,False
1499687482.5761893,55.69340699999999,53617.0,13.0,LR,True
1499687484.275697,57.392915,53641.0,13.0,LR,False
1499687486.0621426,59.179359999999996,53666.0,13.0,LL,True
1499687488.960175,62.07739300000001,53707.0,13.0,LL,False
1499687489.2464006,62.363618,53711.0,13.0,LL,True
1499687490.6572578,63.774475,53731.0,13.0,LL,False
1499687491.5156052,64.632823,53743.0,13.0,LL,True
1499687503.5671096,76.684327,53913.0,13.0,LL,False
1499687504.1408386,77.25805600000001,53921.0,13.0,LL,True
1499687504.931944,78.049161,53932.0,13.0,LL,False
1499687505.907845,79.025063,53946.0,13.0,LR,True
1499687506.4046564,79.521372,53953.0,13.0,LR,False
1499687506.555882,79.673099,53955.0,13.0,LR,True
1499687510.1736991,83.29091600000001,54006.0,13.0,LR,False
1499687513.3625462,86.479764,54051.0,13.0,LR,True
1499687522.3087752,95.425993,54177.0,13.0,LR,False
1499687527.2138374,100.331055,54246.0,13.0,LL,True
1499687534.7181532,107.835371,54352.0,13.0,LL,False
1499687535.2155774,108.33279499999999,54359.0,13.0,LL,True
1499687535.2683618,108.38507800000001,54360.0,13.0,LL,False
1499687560.2404618,133.35768000000002,54712.0,13.0,LR,True
1499687561.8078141,134.92503100000002,54734.0,13.0,LR,False
1499687563.1540506,136.271268,54753.0,13.0,LL,True
1499687569.608676,142.72589299999999,54844.0,13.0,LL,False
1499687572.7979176,145.91513500000002,54889.0,13.0,LR,True
1499687573.4269786,146.544196,54898.0,13.0,LR,False
1499687574.7046804,147.821898,54916.0,13.0,LR,True
1499687581.246088,154.363306,55008.0,13.0,LR,False
1499687584.0096445,157.12686200000002,55047.0,13.0,LR,True
1499687586.1581502,159.275368,55077.0,13.0,LR,False
1499687606.3551009,179.472319,55362.0,13.0,LL,True
1499687607.2048616,180.322079,55374.0,13.0,LL,False
1499687615.1470337,188.264251,55486.0,13.0,LL,True
1499687615.8449984,188.96221599999998,55496.0,13.0,LL,False
1499687632.6595602,205.776778,55732.0,13.0,LL,True
1499687633.8087265,206.925444,55748.0,13.0,LL,False
1499687634.5100765,207.627294,55758.0,13.0,LL,True
1499687635.6362085,208.753426,55774.0,13.0,LL,False
1499687642.3342528,215.450969,55868.0,13.0,LL,True
1499687645.3467095,218.463927,55911.0,13.0,LL,False
1499687675.3766725,248.49389,56334.0,13.0,LR,True
1499687676.5776234,249.69484100000003,56351.0,13.0,LR,False
1499687682.098695,255.215913,56428.0,13.0,LR,True
1499687682.30708,255.424298,56431.0,13.0,LR,False
1499687686.6491368,259.766354,56492.0,13.0,LL,True
1499687687.1419206,260.259138,56499.0,13.0,LL,False
1499687710.774487,283.891705,56832.0,13.0,LR,True
1499687716.210927,289.328145,56909.0,13.0,LR,False
1499687717.6964555,290.813673,56930.0,13.0,LR,True
1499687723.1772046,296.294422,57007.0,13.0,LR,False
1499687727.9659047,301.083122,57074.0,13.0,TR,False
1499688283.106949,0.0,57291.0,14.0,TR,True
1499688290.9115064,7.804557000000001,57401.0,14.0,UR,True
1499688295.1021118,11.995161999999999,57459.0,14.0,UR,False
1499688296.161405,13.054456,57473.0,14.0,UR,True
1499688315.4702072,32.363258,57745.0,14.0,UR,False
1499688334.80619,51.699241,58017.0,14.0,LR,True
1499688340.1483645,57.041415,58092.0,14.0,LR,False
1499688340.4938376,57.386888,58097.0,14.0,LR,True
1499688347.5253284,64.418379,58196.0,14.0,LR,False
1499688349.9181108,66.811162,58230.0,14.0,LR,True
1499688351.9055429,68.79859300000001,58258.0,14.0,LR,False
1499688353.314526,70.207577,58278.0,14.0,UR,True
1499688362.608357,79.501407,58409.0,14.0,UR,False
1499688367.310596,84.203647,58475.0,14.0,UR,True
1499688370.5811741,87.47422399999999,58521.0,14.0,UR,False
1499688370.9929664,87.88601700000001,58527.0,14.0,UR,True
1499688371.7765956,88.669646,58538.0,14.0,UR,False
1499688376.589921,93.48297099999999,58606.0,14.0,LR,True
1499688376.8670745,93.760125,58610.0,14.0,LR,False
1499688376.9360116,93.829062,58611.0,14.0,LR,True
1499688377.0862055,93.979256,58613.0,14.0,LR,False
1499688377.1668172,94.05986800000001,58614.0,14.0,LR,True
1499688378.8669586,95.760009,58638.0,14.0,LR,False
1499688411.716366,128.60941699999998,59101.0,14.0,UR,True
1499688412.6892118,129.58226299999998,59115.0,14.0,UR,False
1499688413.471919,130.36497,59126.0,14.0,UR,True
1499688423.9903467,140.883397,59274.0,14.0,UR,False
1499688427.0216749,143.914725,59317.0,14.0,LR,True
1499688433.9884794,150.88153,59415.0,14.0,LR,False
1499688440.2721615,157.16521200000003,59504.0,14.0,LR,True
1499688440.7341778,157.626726,59510.0,14.0,LR,False
1499688452.2792788,169.172329,59672.0,14.0,UR,True
1499688452.9764712,169.869522,59682.0,14.0,UR,False
1499688472.0141973,188.907248,59950.0,14.0,LR,True
1499688472.7848306,189.677881,59961.0,14.0,LR,False
1499688478.20622,195.09927,60036.0,14.0,LR,True
1499688479.1720922,196.065143,60050.0,14.0,LR,False
1499688485.107089,202.00014,60134.0,14.0,LR,True
1499688485.5499694,202.44302,60140.0,14.0,LR,False
1499688499.089315,215.982366,60330.0,14.0,UR,True
1499688503.553609,220.44665899999998,60393.0,14.0,UR,False
1499688518.8797126,235.772763,60609.0,14.0,UR,True
1499688525.774121,242.66717200000002,60706.0,14.0,UR,False
1499688526.1912346,243.08428500000002,60712.0,14.0,UR,True
1499688527.0286355,243.921686,60724.0,14.0,UR,False
1499688573.5598118,290.452863,61380.0,14.0,UR,True
1499688573.8470793,290.74012999999997,61384.0,14.0,UR,False
1499688580.3093786,297.202429,61475.0,14.0,UR,True
1499688580.6575909,297.55064100000004,61480.0,14.0,UR,False
1499688584.275422,301.168473,61531.0,14.0,TR,False
1499689138.6382985,0.0,61761.0,15.0,TR,True
1499689139.3222275,0.683929,61771.0,15.0,UL,True
1499689143.3646052,4.726307,61828.0,15.0,UL,False
1499689145.0068994,6.368601,61851.0,15.0,LL,True
1499689147.1978471,8.559549,61882.0,15.0,LL,False
1499689147.5658913,8.927593,61887.0,15.0,LL,True
1499689155.0554395,16.417141,61993.0,15.0,LL,False
1499689156.7818794,18.143581,62017.0,15.0,UL,True
1499689175.1381345,36.499836,62276.0,15.0,UL,False
1499689175.9197874,37.281489,62287.0,15.0,UL,True
1499689179.789998,41.1517,62341.0,15.0,UL,False
1499689180.117363,41.479064,62346.0,15.0,UL,True
1499689187.1405995,48.502301,62445.0,15.0,UL,False
1499689189.1205964,50.482298,62473.0,15.0,UL,True
1499689191.2480972,52.609799,62503.0,15.0,UL,False
1499689191.7995586,53.16126,62511.0,15.0,UL,True
1499689192.0074322,53.369133999999995,62514.0,15.0,UL,False
1499689194.770216,56.131918000000006,62552.0,15.0,LL,True
1499689201.965871,63.327573,62653.0,15.0,LL,False
1499689202.9331102,64.294312,62667.0,15.0,LL,True
1499689204.9967165,66.358418,62696.0,15.0,LL,False
1499689206.0661855,67.427887,62711.0,15.0,LL,True
1499689211.5360086,72.89721,62788.0,15.0,LL,False
1499689219.6680965,81.029798,62903.0,15.0,LL,True
1499689220.1857612,81.547463,62910.0,15.0,LL,False
1499689238.062079,99.423282,63162.0,15.0,UL,True
1499689244.2222438,105.583945,63249.0,15.0,UL,False
1499689245.2140346,106.575736,63263.0,15.0,UL,True
1499689245.9863648,107.34756000000002,63274.0,15.0,UL,False
1499689247.0727904,108.43449199999999,63289.0,15.0,LL,True
1499689247.5748062,108.936508,63296.0,15.0,LL,False
1499689251.1032915,112.46499299999999,63346.0,15.0,LL,True
1499689251.7303789,113.09208100000001,63355.0,15.0,LL,False
1499689252.5837867,113.94548799999998,63367.0,15.0,LL,True
1499689255.1498258,116.511527,63403.0,15.0,LL,False
1499689258.3530886,119.71479,63448.0,15.0,LL,True
1499689259.0057855,120.36748700000001,63457.0,15.0,LL,False
1499689262.3081574,123.669859,63504.0,15.0,LL,True
1499689263.422308,124.78400900000001,63519.0,15.0,LL,False
1499689265.0755427,126.43724399999999,63543.0,15.0,LL,True
1499689266.2123015,127.574003,63559.0,15.0,LL,False
1499689268.9790509,130.340752,63598.0,15.0,UL,True
1499689269.5393565,130.901058,63606.0,15.0,UL,False
1499689270.3980107,131.759712,63618.0,15.0,UL,True
1499689274.50216,135.863862,63676.0,15.0,UL,False
1499689275.1359055,136.49760700000002,63685.0,15.0,UL,True
1499689276.2139592,137.575661,63700.0,15.0,UL,False
1499689277.149826,138.511528,63713.0,15.0,UL,True
1499689283.1588225,144.520524,63798.0,15.0,UL,False
1499689283.8578928,145.219594,63808.0,15.0,UL,True
1499689288.9937944,150.354995,63880.0,15.0,UL,False
1499689291.1701505,152.53185200000001,63911.0,15.0,UL,True
1499689292.167974,153.529176,63925.0,15.0,UL,False
1499689294.785161,156.146862,63962.0,15.0,LL,True
1499689295.3009586,156.66266000000002,63969.0,15.0,LL,False
1499689301.1274414,162.48863799999998,64051.0,15.0,LL,True
1499689308.2061505,169.567852,64151.0,15.0,LL,False
1499689310.0492375,171.41093899999998,64177.0,15.0,UL,True
1499689310.4778814,171.839583,64183.0,15.0,UL,False
1499689310.6222265,171.983928,64185.0,15.0,LL,True
1499689310.9685936,172.330295,64190.0,15.0,LL,False
1499689330.5900354,191.951737,64466.0,15.0,LL,True
1499689332.257958,193.61966,64490.0,15.0,LL,False
1499689369.760894,231.122596,65018.0,15.0,UL,True
1499689370.4645545,231.826256,65028.0,15.0,UL,False
1499689371.9026833,233.264385,65048.0,15.0,UL,True
1499689374.384683,235.74638399999998,65083.0,15.0,UL,False
1499689375.7976274,237.159329,65103.0,15.0,UL,True
1499689376.8517468,238.212947,65118.0,15.0,UL,False
1499689377.5019245,238.86362599999998,65127.0,15.0,UL,True
1499689377.853806,239.215508,65132.0,15.0,UL,False
1499689380.3392212,241.700923,65167.0,15.0,UL,True
1499689380.6104937,241.97219500000003,65171.0,15.0,UL,False
1499689386.5770485,247.93875,65255.0,15.0,UL,True
1499689390.5068605,251.868562,65310.0,15.0,UL,False
1499689391.7458606,253.107562,65328.0,15.0,UL,True
1499689398.4173179,259.77902,65422.0,15.0,UL,False
1499689399.509444,260.871146,65436.0,15.0,LL,True
1499689399.7635078,261.125209,65440.0,15.0,LL,False
1499689399.9884086,261.35011000000003,65443.0,15.0,LL,True
1499689403.1235268,264.485228,65487.0,15.0,LL,False
1499689407.936068,269.29777,65555.0,15.0,LL,True
1499689408.725501,270.087203,65566.0,15.0,LL,False
1499689412.4788158,273.840517,65619.0,15.0,LL,True
1499689415.8058438,277.167546,65666.0,15.0,LL,False
1499689415.8721747,277.2336,65667.0,15.0,LL,True
1499689415.9488347,277.310536,65668.0,15.0,LL,False
1499689419.6329505,280.994652,65720.0,15.0,LL,True
1499689436.0462415,297.407943,65951.0,15.0,LL,False
1499689437.0118122,298.373514,65965.0,15.0,LL,True
1499689437.7323275,299.093526,65975.0,15.0,LL,False
1499689439.7897925,301.151494,66004.0,15.0,TR,False
1499690307.4061904,0.0,66228.0,16.0,TR,True
1499690337.1178904,29.712199,66717.0,16.0,LR,True
1499690337.506211,30.10052,66724.0,16.0,LR,False
1499690341.1740837,33.768392,66783.0,16.0,LL,True
1499690342.86516,35.459469,66811.0,16.0,LL,False
1499690343.7898345,36.384143,66826.0,16.0,LL,True
1499690345.0876904,37.681999,66847.0,16.0,LL,False
1499690360.4386175,53.032926,67100.0,16.0,LR,True
1499690363.9536679,56.547977,67158.0,16.0,LR,False
1499690367.5509505,60.145258999999996,67217.0,16.0,LR,True
1499690367.8219707,60.416279,67221.0,16.0,LR,False
1499690372.0059571,64.600266,67290.0,16.0,LL,True
1499690372.5467098,65.141018,67299.0,16.0,LL,False
1499690392.289691,84.883999,67624.0,16.0,LR,True
1499690393.9019108,86.496219,67650.0,16.0,LR,False
1499690405.9496505,98.543959,67848.0,16.0,LR,True
1499690408.2724707,100.86677900000001,67887.0,16.0,LR,False
1499690409.4883618,102.08267,67907.0,16.0,LR,True
1499690410.8334694,103.427778,67929.0,16.0,LR,False
1499690410.9797726,103.574081,67931.0,16.0,LR,True
1499690411.8779855,104.47229399999999,67946.0,16.0,LR,False
1499690413.5277195,106.122028,67973.0,16.0,LR,True
1499690416.007474,108.60178300000001,68014.0,16.0,LR,False
1499690428.5989304,121.19323899999999,68221.0,16.0,LR,True
1499690428.8511078,121.445416,68225.0,16.0,LR,False
1499690439.7298276,132.324136,68403.0,16.0,LL,True
1499690440.7557194,133.350028,68420.0,16.0,LL,False
1499690441.1935322,133.787841,68427.0,16.0,LL,True
1499690443.1981778,135.792486,68460.0,16.0,LL,False
1499690444.6703491,137.264658,68484.0,16.0,LL,True
1499690444.9456954,137.540004,68489.0,16.0,LL,False
1499690487.5613544,180.15566299999998,69190.0,16.0,LL,True
1499690487.9656956,180.560004,69196.0,16.0,LL,False
1499690504.1899915,196.7843,69463.0,16.0,LR,True
1499690504.6463196,197.24062800000002,69471.0,16.0,LR,False
1499690518.6276147,211.221923,69700.0,16.0,LR,True
1499690519.1919482,211.78625699999998,69709.0,16.0,LR,False
1499690554.2571368,246.851445,70285.0,16.0,LR,True
1499690554.5143547,247.10866299999998,70289.0,16.0,LR,False
1499690555.1937404,247.78804900000003,70300.0,16.0,LR,True
1499690556.9440114,249.53832000000003,70329.0,16.0,LR,False
1499690557.8128128,250.407121,70343.0,16.0,LR,True
1499690559.7303793,252.32468799999998,70375.0,16.0,LR,False
1499690585.4703033,278.064612,70798.0,16.0,LL,True
1499690586.9265213,279.52083,70822.0,16.0,LL,False
1499690590.7500627,283.344371,70885.0,16.0,LR,True
1499690591.1706178,283.764926,70892.0,16.0,LR,False
1499690601.3821006,293.976409,71060.0,16.0,LL,True
1499690601.7605762,294.354885,71066.0,16.0,LL,False
1499690602.1133065,294.707615,71072.0,16.0,LL,True
1499690606.8533628,299.447671,71150.0,16.0,LL,False
1499690608.9815795,301.57588799999996,71185.0,16.0,TR,False
1499691254.6703706,0.0,71426.0,17.0,TR,True
1499691256.192393,1.522023,71448.0,17.0,LL,True
1499691256.7182095,2.0478389999999997,71455.0,17.0,LL,False
1499691257.4748044,2.804434,71466.0,17.0,LR,True
1499691257.848905,3.1785349999999997,71471.0,17.0,LR,False
1499691257.8544161,3.184046,71471.0,17.0,LR,True
1499691258.1925335,3.5216589999999997,71476.0,17.0,LR,False
1499691260.8815243,6.2111540000000005,71514.0,17.0,LR,True
1499691261.102725,6.431851999999999,71517.0,17.0,LR,False
1499691305.2937255,50.623355,72138.0,17.0,LR,True
1499691312.0942035,57.423832999999995,72234.0,17.0,LR,False
1499691312.513138,57.84276800000001,72240.0,17.0,LR,True
1499691312.7213492,58.050979000000005,72243.0,17.0,LR,False
1499691313.1751034,58.504732999999995,72249.0,17.0,LR,True
1499691329.8363078,75.165937,72484.0,17.0,LR,False
1499691330.5455241,75.87515400000001,72494.0,17.0,LR,True
1499691343.299842,88.62947199999999,72674.0,17.0,LR,False
1499691344.3548064,89.684436,72689.0,17.0,LR,True
1499691345.5735052,90.90313499999999,72706.0,17.0,LR,False
1499691357.2192395,102.548869,72869.0,17.0,LL,True
1499691369.3418324,114.671462,73040.0,17.0,LL,False
1499691371.7462869,117.07591699999999,73074.0,17.0,LL,True
1499691384.1567485,129.486378,73249.0,17.0,LL,False
1499691394.1581333,139.487763,73390.0,17.0,LR,True
1499691394.8649282,140.194558,73400.0,17.0,LR,False
1499691395.5077398,140.837369,73409.0,17.0,LL,True
1499691397.1517286,142.481358,73432.0,17.0,LL,False
1499691397.6390085,142.96813600000002,73439.0,17.0,LL,True
1499691403.1575127,148.487142,73517.0,17.0,LL,False
1499691420.6542995,165.983422,73763.0,17.0,LL,True
1499691421.7737186,167.103348,73779.0,17.0,LL,False
1499691423.3260806,168.65571,73801.0,17.0,LL,True
1499691424.7413368,170.070967,73821.0,17.0,LL,False
1499691425.505658,170.83528700000002,73832.0,17.0,LR,True
1499691465.960683,211.290313,74402.0,17.0,LR,False
1499691471.2299216,216.55955099999997,74476.0,17.0,LR,True
1499691473.5330865,218.862716,74509.0,17.0,LR,False
1499691492.5576944,237.88732400000004,74777.0,17.0,LR,True
1499691496.254158,241.583788,74829.0,17.0,LR,False
1499691498.8485794,244.17820899999998,74866.0,17.0,LR,True
1499691510.2745152,255.60414500000002,75027.0,17.0,LR,False
1499691510.340165,255.669794,75028.0,17.0,LR,True
1499691513.1270301,258.456659,75067.0,17.0,LR,False
1499691528.2232974,273.552927,75280.0,17.0,LL,True
1499691529.2980163,274.627144,75295.0,17.0,LL,False
1499691539.9201765,285.249806,75445.0,17.0,LR,True
1499691541.5686789,286.898309,75468.0,17.0,LR,False
1499691543.9051552,289.234784,75501.0,17.0,LR,True
1499691555.2785866,300.608216,75661.0,17.0,LR,False
1499691556.030157,301.359787,75672.0,17.0,TR,False
1499692114.246707,0.0,75906.0,18.0,TR,True
1499692115.399451,1.152744,75922.0,18.0,LR,True
1499692118.4356325,4.188926,75965.0,18.0,LR,False
1499692120.8500495,6.603343,75999.0,18.0,LL,True
1499692122.6376805,8.390974,76024.0,18.0,LL,False
1499692123.0713842,8.824176,76030.0,18.0,LL,True
1499692128.160002,13.913295999999999,76102.0,18.0,LL,False
1499692128.5898302,14.343123,76108.0,18.0,LL,True
1499692132.563368,18.316662,76164.0,18.0,LL,False
1499692132.7340071,18.4873,76166.0,18.0,LL,True
1499692139.1575427,24.910836,76257.0,18.0,LL,False
1499692140.499772,26.253065999999997,76276.0,18.0,LL,True
1499692144.2586708,30.011964000000003,76329.0,18.0,LL,False
1499692144.624884,30.378177,76334.0,18.0,LL,True
1499692149.1384256,34.891719,76398.0,18.0,LL,False
1499692150.1578288,35.911122999999996,76412.0,18.0,LR,True
1499692154.141986,39.895278999999995,76468.0,18.0,LR,False
1499692155.2781448,41.031439,76484.0,18.0,LR,True
1499692158.7863648,44.539658,76534.0,18.0,LR,False
1499692169.3129866,55.066280000000006,76682.0,18.0,LL,True
1499692169.8775434,55.630837,76690.0,18.0,LL,False
1499692175.4593859,61.212680000000006,76769.0,18.0,LR,True
1499692180.8003404,66.553634,76844.0,18.0,LR,False
1499692181.2458286,66.999122,76850.0,18.0,LR,True
1499692186.5448925,72.298186,76925.0,18.0,LR,False
1499692186.9602325,72.713526,76931.0,18.0,LR,True
1499692188.033682,73.786976,76946.0,18.0,LR,False
1499692188.2243464,73.97764000000001,76949.0,18.0,LR,True
1499692194.9623456,80.715639,77044.0,18.0,LR,False
1499692205.9537456,91.707039,77199.0,18.0,LL,True
1499692207.2141356,92.96742900000001,77216.0,18.0,LL,False
1499692212.4871252,98.24041899999999,77291.0,18.0,LR,True
1499692213.473717,99.227011,77305.0,18.0,LR,False
1499692215.3423088,101.095602,77331.0,18.0,LL,True
1499692230.8815472,116.634841,77550.0,18.0,LL,False
1499692233.0650206,118.81831399999999,77581.0,18.0,LL,True
1499692233.3592944,119.11258799999999,77585.0,18.0,LL,False
1499692234.2078815,119.961175,77596.0,18.0,LR,True
